medallion,hack_license,vendor_id,payment_type,fare_amount,surcharge,mta_tax,tip_amount,tolls_amount,total_amount,rate_code,pickup_datetime,dropoff_datetime,passenger_count,trip_time_in_secs,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,credit_card
78B1628412F2BC86FDB761D5F8655307,44FF71BC1A2936493437382B199868E0,VTS,CRD,18.00,0.50,0.50,3.70,0.00,22.70,1,2013-01-13 22:12:00,2013-01-13 22:31:00,1,1140,4.97,-73.981964,40.778862,-73.989143,40.723072,4556097315984241
6FFCF7A4F34BA44239636028E680E438,0BACEC29CF8CFF253FC488460B457F72,VTS,CSH,9.00,0.50,0.50,0.00,0.00,10.00,1,2013-01-13 22:25:00,2013-01-13 22:33:00,4,480,2.03,-73.985016,40.727867,-73.998611,40.745346,
568CCEA889B9D88E0BB38C6C3F8C3682,B40F63F05E198F99A9C324B517264A75,VTS,CSH,5.50,0.50,0.50,0.00,0.00,6.50,1,2013-01-13 22:30:00,2013-01-13 22:34:00,5,240,1.04,-73.965736,40.759830,-73.956062,40.767601,
82FECC91463458D844535F0B027A0C42,F9CCD8BDAE9E3AC31813487CBCC80D2E,VTS,CRD,7.50,0.50,0.50,1.60,0.00,10.10,1,2013-01-13 22:30:00,2013-01-13 22:36:00,1,360,1.83,-73.989845,40.762356,-74.004280,40.740452,4532582314868262
DF63BC97C7C9923DA6B6EE1448AC5A43,2C39B7FB5808CDF203055DC2C11357A9,VTS,CRD,16.00,0.50,0.50,4.12,0.00,21.12,1,2013-01-13 22:18:00,2013-01-13 22:37:00,1,1140,3.52,-73.980515,40.730465,-74.015518,40.709873,4916218960729963
EE9FB7759494B99129A19BE5058F94B8,94037755DBC7F6447E41D7858B3E44C9,VTS,CSH,13.00,0.50,0.50,0.00,0.00,14.00,1,2013-01-13 22:24:00,2013-01-13 22:36:00,2,720,3.78,-74.005379,40.739506,-73.988663,40.693333,
6B9072D390649B3B73F8C79CB558EE4B,E3B1DA586F8AF993D56B9C04A9A64DCB,VTS,CSH,6.50,0.50,0.50,0.00,0.00,7.50,1,2013-01-13 22:32asdf,2013-01-13 22:37asdf,6,300,1.55,-73.989418,40.741680,-73.983719,40.758583,
9C7340DA6582B2CEBF83527397FFE5B0,E43FF3D0CB4E4506005E9BF87A6879DD,VTS,CRD,4.50,0.50,0.50,1.00,0.00,6.50,1,2013-01-13 22:38:00,2013-01-13 22:40:00,2,120,0.82,-74.010208,40.709579,-74.005493,40.718136,4532457146460721
3F0C4F0E03C4EF0C4A49D125637A8FE7,9DB1F380D763455EB4DD54032E36D750,VTS,CRD,12.00,0.50,0.50,2.50,0.00,15.50,1,2013-01-13 22:27:00,2013-01-13 22:38:00,1,660,3.65,-73.979362,40.761269,-73.951462,40.798687,4539408976267879
AA7B3F8E93592C47DCC4955B4C0BEDEC,951B8927761942728A941B7898206063,VTS,CRD,6.50,0.50,0.50,0.00,0.00,7.50,1,2013-01-13 22:32:00,2013-01-13 22:37:00,1,300,1.45,-73.956009,40.771965,-73.972626,40.762100,5267132538688027
C6EE113A5A51FFA9CA649E6AF6E49D19,626170CCE8528ECF74E331DB4A470C76,VTS,CSH,20.50,0.50,0.50,0.00,0.00,21.50,1,2013-01-13 22:19asdf,2013-01-13 22:34asdf,5,900,6.52,-73.982185,40.774208,-73.938515,40.850262,
1CF8717030F447204CCBD67F812CD426,7BC70D6196832729844644F96525F34B,VTS,CRD,11.50,0.50,0.50,2.00,0.00,14.50,1,2013-01-13 22:26:00,2013-01-13 22:38:00,1,720,2.97,-73.989899,40.762432,-73.981255,40.734116,373333690920032
1B8E2B52B66CB060D2B2CA0E3CEFAEA6,CF90FA2179140AC0B9E7BD8663D7EB92,VTS,CRD,8.00,0.50,0.50,1.00,0.00,10.00,1,2013-01-13 22:30:00,2013-01-13 22:37:00,2,420,1.70,-73.983650,40.729839,-74.003220,40.728691,5236502514456664
6A28BA15FDA8A72CEFA2CC1EE50DE01E,F6221366C0C89AD0878A62A2F3BC099B,VTS,CSH,7.50,0.50,0.50,0.00,0.00,8.50,1,2013-01-13 22:33:00,2013-01-13 22:40:00,2,420,1.82,-73.982491,40.772472,-73.987617,40.752293,
B51AED1595F4C8796CBA85B4B2CB4FA3,F5F681F7AF1695DF427C34688AF3CAC6,VTS,CRD,29.50,0.50,0.50,5.00,0.00,35.50,1,2013-01-13 22:20:00,2013-01-13 22:40:00,1,1200,10.01,-73.873199,40.774139,-73.979576,40.688366,374525601328283
474DFB64CE6ED26BB41011B06D35E77D,12DF08C467CE0D44897DFB82171CBC63,VTS,CRD,14.50,0.50,0.50,3.00,0.00,18.50,1,2013-01-13 22:24:00,2013-01-13 22:38:00,3,840,4.01,-73.989555,40.735699,-73.981567,40.778557,4916136330507275
DBD73D327326034CEDF935D1468F8743,4CBA7F44D9B01505336ADB91C5680250,VTS,CRD,3.50,0.50,0.50,1.00,0.00,5.50,1,2013-01-13 20:21:00,2013-01-13 20:23:00,1,120,0.53,-73.995056,40.744698,-73.989899,40.746986,4916176891961222
E19661775EC5C19744C61863A193FD4B,7A4ECA444C6D456E05EF1C16E1CE061F,VTS,CSH,2.50,0.50,0.50,0.00,0.00,3.50,4,2013-01-13 20:25:00,2013-01-13 20:26:00,1,60,0.02,-73.988274,40.734558,0.000000,0.000000,
BEC947091422A859241E312B314C6EFC,A51E116070A7FB10774FC4D74739745B,VTS,CRD,13.50,0.50,0.50,2.80,0.00,17.30,1,2013-01-13 20:14:00,2013-01-13 20:29:00,1,900,3.26,-73.977531,40.778603,-73.972122,40.747303,378216606492789
1915F718986F9155C76EC37E22834E9F,BC01E75EEFBFEC588605D76D5420699C,VTS,CRD,12.00,0.50,0.50,2.50,0.00,15.50,1,2013-01-13 20:16:00,2013-01-13 20:28:00,1,720,3.38,-73.997177,40.743893,-73.961533,40.768196,4793845282005934
162A967C11C5A4839059F1B1C9868C33,BB48D1AE5C0998A3456C7A073187622C,VTS,CSH,6.00,0.50,0.50,0.00,0.00,7.00,1,2013-01-13 20:21:00,2013-01-13 20:28:00,1,420,0.75,-73.977470,40.752213,-73.984413,40.752098,
08099C118772D01BBA1C3F486BD8AF1E,D72A5034556F003FBEE37F5361EDA070,VTS,CRD,9.00,0.50,0.50,1.00,0.00,11.00,1,2013-01-13 20:14:00,2013-01-13 20:24:00,2,600,1.95,-74.003616,40.722443,-73.985443,40.738983,4486870984590639
F37FA2DCBD59F004EDB24718B990E02C,F5FFA4AA6DB399BB0838088FBC4CDF18,VTS,CSH,9.00,0.50,0.50,0.00,0.00,10.00,1,2013-01-13 20:20:00,2013-01-13 20:29:00,1,540,1.93,-73.977104,40.753304,-73.985657,40.766682,
C3C01F016F8CA8D3A34A699D93AF307C,363CBE42A2A19D980B0B3B87C0D8FC5B,VTS,CRD,14.50,0.50,0.50,3.75,0.00,19.25,1,2013-01-13 20:08:00,2013-01-13 20:25:00,5,1020,3.30,-73.989838,40.756023,-73.984055,40.725594,5550849164117783
7605CEF44F3D72835498D97AA47CCF11,AE2D814BE6054A0D74F03234B01F2299,VTS,CRD,13.00,0.50,0.50,2.00,0.00,16.00,1,2013-01-13 20:16:00,2013-01-13 20:32:00,1,960,2.50,-74.006187,40.715618,-73.982140,40.727798,4539608772572352
3BB071005E2AB8311F1EC1225430A047,A9C444A4E7EE6A6DD654D89A8F16BF2C,VTS,CRD,9.50,0.00,0.50,2.00,0.00,12.00,1,2013-01-13 18:50:00,2013-01-13 18:59:00,1,540,2.24,-73.965576,40.763287,-73.984077,40.743492,4916041863341102
3BB071005E2AB8311F1EC1225430A047,A9C444A4E7EE6A6DD654D89A8F16BF2C,VTS,CRD,9.50,0.00,0.50,2.00,0.00,13.0,1,2013-01-13 18:50:00,2013-01-13 18:59:00,1,540,2.24,-73.965576,40.763287,-73.984077,40.743492,5383996573319592
AF286136A552DDA5477D47993D30E8D0,BDF8177FEA807841CB5D4979C3AE5662,VTS,CRD,26.00,0.50,0.50,3.00,0.00,30.00,1,2013-01-13 20:07:00,2013-01-13 20:31:00,1,1440,7.73,-74.001595,40.730587,-73.951660,40.799309,
ACBAEA795DCAA0E74A6325D500F6F4B8,DD5D1BE9B51FA81FFA51CBA1A0A3A3AC,VTS,CRD,18.50,0.50,0.50,2.00,0.00,21.50,1,2013-01-13 20:12:00,2013-01-13 20:31:00,1,1140,5.18,-73.982109,40.760864,-73.907318,40.745232,5529889003878367
FBA2287139675EA997D66B885C804BB5,0962ADF086C7CA2AB04A43EAF25A3D24,VTS,CRD,7.00,0.50,0.50,1.00,0.00,9.00,1,2013-01-13 20:25:00,2013-01-13 20:32:00,1,420,1.30,-73.984161,40.744148,-74.001564,40.746239,4539156440585000
8C2224F05A146222EECBD015CC731851,4FA5C0DA78285088E08D489FE73A2F42,VTS,CRD,29.50,0.50,0.50,6.00,0.00,36.50,1,2013-01-13 22:12:00,2013-01-13 22:31:00,1,1140,10.49,-73.863037,40.769173,-73.978386,40.726280,5171876633293829
1414004DB686783EA7BB544499B0E92F,BE9733988E81A5563BDC3D4306D3E682,VTS,CRD,5.50,0.50,0.50,1.50,0.00,8.00,1,2013-01-13 22:29:00,2013-01-13 22:34:00,1,300,0.86,-73.976181,40.687122,-73.989082,40.691029,349467658919684
1C46178096EAF05D3E9EAC8BF33D988D,84750D175DA4A061857C8E669259D928,VTS,CSH,4.50,0.50,0.50,0.00,0.00,5.50,1,2013-01-13 22:33:00,2013-01-13 22:36:00,1,180,0.63,-73.977425,40.764446,-73.984947,40.762566,
1E65B587835F860087C91479FAFD7118,C0E932FBD674C4AA7EE8AB2C2FAB7B73,VTS,CRD,5.50,0.50,0.50,1.00,0.00,7.50,1,2013-01-13 22:32:00,2013-01-13 22:35:00,5,180,1.11,-74.001457,40.734566,-74.004684,40.721352,4024007174028547
3EF0ED09AD7FC098FE0693B4B67B16A4,F53CA591C8C2CE09750607001F7FEBB6,VTS,CRD,5.50,0.50,0.50,3.00,0.00,9.50,1,2013-01-13 22:32:00,2013-01-13 22:37:00,1,300,0.83,-73.994064,40.751396,-73.985970,40.758945,4486620659233308
32A31869367DDE058DEF48F9B479FBC3,4EDBDE7EDCB2484A2BFAFDA146E1681E,VTS,CSH,4.00,0.50,0.50,0.00,0.00,5.00,1,2013-01-13 22:35:00,2013-01-13 22:37:00,1,120,0.69,-73.982346,40.731258,-73.976334,40.727535,
B49BFAB98602BDB392C5E9D097AAE3D7,BB98AF9C5A1B7F3850A502F295763207,VTS,CRD,8.50,0.50,0.50,1.80,0.00,11.30,1,2013-01-13 22:28:00,2013-01-13 22:37:00,1,540,1.70,-73.984108,40.725315,-73.999123,40.737381,5497961676993662
B49BFAB98602BDB392C5E9D097AAE3D7,BB98AF9C5A1B7F3850A502F295763207,VTS,CRD,8.50,0.50,0.50,1.80,0.00,12.3,1,2013-01-13 22:28:00,2013-01-13 22:37:00,1,540,1.70,-73.984108,40.725315,-73.999123,40.737381,4539149549314455
9DA4949196FD93E20A63C67B1916F38D,3AC0043FD88979C986529DA9D1EB0838,VTS,CRD,26.50,0.50,0.50,6.75,4.80,39.05,1,2013-01-13 22:20:00,2013-01-13 22:38:00,2,1080,8.80,-73.875603,40.773659,-73.970711,40.793320,4722712874193195
4C97B830301BE290B883F1A45F303235,0A8B0E5229DCBA112922B86200C8620C,VTS,CRD,13.00,0.50,0.50,3.00,0.00,17.00,1,2013-01-13 22:25:00,2013-01-13 22:38:00,1,780,3.65,-74.008606,40.720016,-73.982033,40.764084,38850960886343
8B5F45807D8EC24DDFD9A7EDFFAEC138,577D1B6729EF9014CDBC949554EB4483,VTS,CRD,4.50,0.50,0.50,1.00,0.00,6.50,1,2013-01-13 22:36:00,2013-01-13 22:39:00,1,180,0.65,-73.997391,40.714153,-73.993805,40.720856,4024007135338563
6481B57EF157AA8626B11287F8597CC2,37D00EA8344F75CDE8DFC2F23FEA1A2E,VTS,CRD,24.00,0.50,0.50,4.90,4.80,34.70,1,2013-01-13 22:21:00,2013-01-13 22:35:00,1,840,8.11,-73.870789,40.773617,-73.979675,40.746635,4700803130840632
DCDEDAB067DB58753C32726FDECEA04F,E55B810C76CD2B66032570D5E47B6A06,VTS,CSH,11.50,0.50,0.50,0.00,0.00,12.50,1,2013-01-13 20:12:00,2013-01-13 20:26:00,2,840,1.74,-74.008141,40.738750,-73.989166,40.723045,
DCDEDAB067DB58753C32726FDECEA04F,E55B810C76CD2B66032570D5E47B6A06,VTS,CSH,11.50,0.50,0.50,0.00,0.00,13.5,1,2013-01-13 20:12:00,2013-01-13 20:26:00,2,840,1.74,-74.008141,40.738750,-73.989166,40.723045,
07A5B8AA9A594BAA47BC512D621F2074,B2F0CF958AF58E542DC01923DD184410,VTS,CRD,4.50,0.50,0.50,1.00,0.00,6.50,1,2013-01-13 20:23:00,2013-01-13 20:26:00,1,180,0.80,-73.968735,40.801559,-73.976318,40.794167,4655897912553350
EB2020681F1B1B72375923FD0F8A73C6,3314116E3166658C6B53B1AAAC1008ED,VTS,CSH,9.00,0.50,0.50,0.00,0.00,10.00,1,2013-01-13 20:18:00,2013-01-13 20:26:00,1,480,2.16,-73.988777,40.744850,-73.981758,40.768440,
EB2020681F1B1B72375923FD0F8A73C6,3314116E3166658C6B53B1AAAC1008ED,VTS,CSH,9.00,0.50,0.50,0.00,0.00,11.0,1,2013-01-13 20:18:00,2013-01-13 20:26:00,1,480,2.16,-73.988777,40.744850,-73.981758,40.768440,
109B228195BF72453608B04226A8603F,EA1206E31127472B3DB438C513700ACD,VTS,CRD,19.50,0.50,0.50,4.00,0.00,24.50,1,2013-01-13 20:08:00,2013-01-13 20:23:00,5,900,6.61,-73.973946,40.762707,-74.006897,40.705051,4024007169999215
2A206801A42E7E225C917753FC0DD27D,F46AEFFB7886849C03BA4A7123A8D2E0,VTS,CSH,5.50,0.50,0.50,0.00,0.00,6.50,1,2013-01-13 20:21:00,2013-01-13 20:27:00,6,360,0.86,-73.980995,40.760139,-73.986992,40.756374,
DCCE617529C5DC58F4EF6EB59C746C94,BBD68285796CE1EEC417CA3EA06E365A,VTS,CRD,7.00,0.50,0.50,1.00,0.00,9.00,1,2013-01-13 20:17:00,2013-01-13 20:25:00,1,480,1.12,-73.984062,40.725395,-73.995232,40.732635,5249379214716266
A97A607480A68CCAF2043CF96763A4E6,C9966F13B419E364AA3D5EF5F06BD000,VTS,CSH,12.50,0.50,0.50,0.00,0.00,13.50,1,2013-01-13 20:14:00,2013-01-13 20:27:00,6,780,3.14,-73.884964,40.755566,-73.830772,40.765015,
22A55F8B1F56EDA1FEA4F567293A7BDF,2B2B8C496654CDF6D53ADA3FDD10AC0F,VTS,CRD,15.00,0.50,0.50,3.10,0.00,19.10,1,2013-01-13 20:11:00,2013-01-13 20:26:00,2,900,3.93,-73.975296,40.753262,-73.949600,40.762234,6011298682119684
04C271CE9B4F096FD7EC1E3733C01579,905351B4B6B0090F05608E53EB948BBC,VTS,CRD,10.00,0.50,0.50,2.10,0.00,13.10,1,2013-01-13 20:18:00,2013-01-13 20:27:00,6,540,2.57,-73.985062,40.779007,-73.957916,40.800713,4024007129024419
04C271CE9B4F096FD7EC1E3733C01579,905351B4B6B0090F05608E53EB948BBC,VTS,CRD,10.00,0.50,0.50,2.10,0.00,14.1,1,2013-01-13 20:18:00,2013-01-13 20:27:00,6,540,2.57,-73.985062,40.779007,-73.957916,40.800713,5470870527680793
B9914F497714FE9BB289E3B497D36A58,148E07385D9BF0FBE5A5A206297E84CB,VTS,CRD,22.50,0.00,0.50,2.20,0.00,25.20,1,2013-01-13 19:55:00,2013-01-13 20:24:00,4,1740,5.14,-73.984032,40.755005,-73.986702,40.701374,4556571833888878
B4E604B42A9A55166C41FF03D4EE3340,EBAAED8CEA92AFC4ED175DBC2A384B3F,VTS,CRD,6.50,0.50,0.50,1.00,0.00,8.50,1,2013-01-13 20:20:00,2013-01-13 20:26:00,1,360,1.23,-73.989059,40.741207,-73.982506,40.735626,5358197490693059
B4E604B42A9A55166C41FF03D4EE3340,EBAAED8CEA92AFC4ED175DBC2A384B3F,VTS,CRD,6.50,0.50,0.50,1.00,0.00,9.5,1,2013-01-13 20:20:00,2013-01-13 20:26:00,1,360,1.23,-73.989059,40.741207,-73.982506,40.735626,4716152578724185
0CE20C6DBE6C812107B07C3AE6370DB2,BE4FE0E98359701AF5E5C0DCC3A7257B,VTS,CRD,16.00,0.50,0.50,1.00,0.00,18.00,1,2013-01-13 20:10:00,2013-01-13 20:26:00,2,960,4.44,-73.950966,40.810116,-73.992767,40.758244,5383457035317955
E000DFF5C90A0C30CD24FB8D0F2092C5,023EE81A333F04AF2DDE9D5096E45AB7,VTS,CSH,5.00,0.50,0.50,0.00,0.00,6.00,1,2013-01-13 20:23:00,2013-01-13 20:26:00,2,180,0.88,-73.958138,40.778687,-73.954071,40.787476,
4EC5D6B0CB68B8B875B175DB3BA0B78F,E7E66682B0C35A74AA62273C701C5439,VTS,CSH,6.50,0.50,0.50,0.00,0.00,7.50,1,2013-01-13 20:21:00,2013-01-13 20:28:00,1,420,1.21,-73.978912,40.740440,-73.987022,40.749508,
E5543A55F9B9E60EBDDB0D6451EAC082,ABA9DD83BE37E485E7EDABAFBD7CE106,VTS,CSH,8.50,0.50,0.50,0.00,0.00,9.50,1,2013-01-13 20:14:00,2013-01-13 20:25:00,5,660,1.17,-74.007851,40.740429,-73.988785,40.737934,
196AA2E8E1D20821456EFC09FFE57CD8,EC449C57810CE80CE9C000103E590DE8,VTS,CRD,5.50,0.50,0.50,1.00,0.00,7.50,1,2013-01-13 20:23:00,2013-01-13 20:26:00,1,180,1.02,-73.979744,40.746151,-73.979744,40.746151,4539608883054704
42730E78D8BE872B52598742914DECFF,6016A71F1D29D678E87D36856ED918A7,VTS,CRD,5.00,0.50,0.50,1.10,0.00,7.10,1,2013-01-13 20:25:00,2013-01-13 20:28:00,1,180,0.97,-74.002174,40.746834,-74.000305,40.737495,370668361819275
41896CB3A52200667DD1B1DBA0FCF6F7,301691461C52CE86438824BD63C05243,VTS,CRD,5.50,0.50,0.50,1.20,0.00,7.70,1,2013-01-13 20:23:00,2013-01-13 20:27:00,1,240,1.15,-73.970581,40.755775,-73.960670,40.769447,375627202362254
4921A77F5FEB8807614CE268925CD516,C0E4AD4FAF3B9A1354D8F008295EF7D2,VTS,CRD,10.50,0.50,0.50,2.20,0.00,13.70,1,2013-01-13 20:15:00,2013-01-13 20:26:00,5,660,2.65,-73.975685,40.752300,-74.005409,40.734531,4716314276416213
FF1D53D5629B4A3D94BA8A3F54124540,99339AEBA07210F79B08C9FA588E60B3,VTS,CRD,8.00,0.50,0.50,1.70,0.00,10.70,1,2013-01-13 20:19:00,2013-01-13 20:27:00,1,480,1.61,-73.985062,40.744545,-73.987679,40.760048,4100439990838873
60C79CA0CC87B6097184357637E40D25,76F92CAD18A2C6AE01DE907D33E52590,VTS,CRD,20.50,0.00,0.50,3.00,0.00,24.00,1,2013-01-13 19:58:00,2013-01-13 20:28:00,2,1800,4.07,-73.993408,40.720051,-73.997223,40.679588,5461279622883909
5B62D8FBD6D3B58865FBE185D91A4688,36549EDB59B26114BE4AFF166C9C031A,VTS,CRD,7.50,0.50,0.50,1.60,0.00,10.10,1,2013-01-13 20:22:00,2013-01-13 20:31:00,5,540,1.02,-73.987617,40.725468,-73.996994,40.721329,5540811493575035
31854227FBB0CAFB9BDB865C2BACA8FF,3ABD5DB69A5477D69D828A5C8D593214,VTS,CRD,15.50,0.50,0.50,3.00,0.00,19.50,1,2013-01-13 20:14:00,2013-01-13 20:33:00,2,1140,3.73,-74.001060,40.736553,-73.984657,40.764015,4879322719643981
19E063791B0DF5A558B8488180DDAB67,72B8C30D4DF03F289699D9CD1E6BB019,VTS,CSH,4.50,0.50,0.50,0.00,0.00,5.50,1,2013-01-13 20:30:00,2013-01-13 20:33:00,1,180,0.75,-73.919395,40.766602,-73.921089,40.773582,
1FFE6E69C0B4762235E9885B7FB0749C,34EF34217D4B50301043DE4E28DCF7CD,VTS,CRD,8.50,0.50,0.50,1.80,0.00,11.30,1,2013-01-13 20:27:00,2013-01-13 20:38:00,1,660,1.28,-73.994713,40.725864,-73.985336,40.715488,4024007155016065
41ACF7587B79945C7F8A23342E0BD641,230278177F3BD0507DE7BE9926FB6AC1,VTS,CRD,12.50,0.50,0.50,3.25,0.00,16.75,1,2013-01-13 20:25:00,2013-01-13 20:38:00,1,780,3.36,-73.974739,40.765148,-73.998428,40.724815,5462249244196716
6B53BBA9567F90BD8A4130FEE57F703A,A21EF85E38B13F676E69C40A0127654B,VTS,CRD,10.50,0.50,0.50,2.00,0.00,13.50,1,2013-01-13 20:24:00,2013-01-13 20:35:00,1,660,2.31,-73.959450,40.765205,-73.963402,40.776917,4556098474613597
881C2ADFFB21F9AF7E1CD5443F6742EC,326A602DF40DC0063ED7B3231CD6CBA6,VTS,CRD,12.50,0.50,0.50,3.25,0.00,16.75,1,2013-01-13 20:21:00,2013-01-13 20:33:00,5,720,3.42,-73.980896,40.763477,-73.999908,40.726742,38065042517200
6F43262CC0C66F560B4D6AF14F4F16E2,577A6242BBFE01BD70EED63337DB4496,VTS,CRD,10.00,0.50,0.50,2.10,0.00,13.10,1,2013-01-13 20:20:00,2013-01-13 20:33:00,2,780,1.92,-73.986778,40.755428,-74.005104,40.728943,4532635256083009
9EEEEEF14E3AC8A40749FD6EEDE87B11,CD6BAD68724A2280D3F2333FC3A008E5,VTS,CRD,13.00,0.50,0.50,3.38,0.00,17.38,1,2013-01-13 20:26:00,2013-01-13 20:36:00,1,600,3.76,-73.986649,40.751335,-73.969536,40.795109,4556049227921597
5408DC14095E2DE92CD2937F5F0EA071,0691AD5879B7C43F4E7E93FF7019983E,VTS,CRD,6.50,0.50,0.50,1.00,0.00,8.50,1,2013-01-13 20:32:00,2013-01-13 20:39:00,1,420,1.18,-74.004181,40.747833,-73.996880,40.760246,4024007163209991
5F35E7546FEF80C4D4B0298D71F3BA3F,05764465B0B254A1750ECD9BA2030047,VTS,CRD,6.00,0.50,0.50,1.50,0.00,8.50,1,2013-01-13 20:34:00,2013-01-13 20:39:00,1,300,1.23,-74.003571,40.748219,-73.991699,40.739216,4432676962634652
17128351740DC1755E086513FF6BF59D,4B263C1CC4B5900E9B62423555BF2487,VTS,CRD,12.00,0.50,0.50,1.00,0.00,14.00,1,2013-01-13 20:26:00,2013-01-13 20:38:00,1,720,3.27,-73.976868,40.752342,-73.946297,40.779060,340014748881117
C27A2D35A95995ECE436B0871E746A5C,07F58BE756A8521C5B39773BC326A377,VTS,CRD,5.00,0.00,0.50,1.00,0.00,6.50,1,2013-01-13 19:52:00,2013-01-13 19:56:00,5,240,0.97,-74.004219,40.738014,-74.002800,40.747147,4486077854459065
53CB14479C79C26D2BF5DC0B53DBE460,03DFFEF0EF1E37D83BE31B4B75ACD9B9,VTS,CRD,7.00,0.00,0.50,1.40,0.00,8.90,1,2013-01-13 19:50:00,2013-01-13 19:56:00,1,360,1.71,-73.958176,40.713306,-73.956360,40.730751,5241017155802277
D629865D75F6784777663C00878332F2,F8F5E492A1AD3721D384B7C2CDFED590,VTS,CSH,9.50,0.00,0.50,0.00,0.00,10.00,1,2013-01-13 19:46:00,2013-01-13 19:57:00,1,660,2.31,-73.997025,40.737125,-73.972069,40.756657,
66136DE68D4688A3E9B74E2672D0AB8D,9A658CD4197F6E55A642C3470826922B,VTS,CSH,9.50,0.00,0.50,0.00,0.00,10.00,1,2013-01-13 19:46:00,2013-01-13 19:57:00,1,660,2.18,-74.003220,40.756325,-73.977440,40.763477,
6325039251C1884D569216ED5879486F,3F452C66EC2D8DF0CC1BB12CEEC95250,VTS,CSH,5.50,0.00,0.50,0.00,0.00,6.00,1,2013-01-13 19:52:00,2013-01-13 19:57:00,1,300,0.97,-73.981247,40.781086,-73.978516,40.791714,
253508A1EBFC63BF5DFB4361EAE83703,A62733315C09BA962ACAB66CD460C981,VTS,CRD,13.00,0.00,0.50,2.60,0.00,16.10,1,2013-01-13 19:41:00,2013-01-13 19:56:00,1,900,3.02,-73.948296,40.776524,-73.982368,40.768436,5371643858130419
253508A1EBFC63BF5DFB4361EAE83703,A62733315C09BA962ACAB66CD460C981,VTS,CRD,13.00,0.00,0.50,2.60,0.00,17.1,1,2013-01-13 19:41:00,2013-01-13 19:56:00,1,900,3.02,-73.948296,40.776524,-73.982368,40.768436,5570196524945370
35541147E46E61C1BA1DCE7967B549FF,BAD9F5A95A578E51345CD05B89A722EF,VTS,CRD,5.50,0.00,0.50,1.10,0.00,7.10,1,2013-01-13 19:53:00,2013-01-13 19:57:00,1,240,0.93,-73.991486,40.726898,-73.984566,40.736862,4916680441243940
BCAA1BCD5FEF28DF9570F579ECACC6AB,54476D8F8B6BC57FF12FD6D3DDBECC6A,VTS,CRD,7.00,0.00,0.50,1.40,0.00,8.90,1,2013-01-13 19:54:00,2013-01-13 20:00:00,1,360,1.29,-74.008347,40.735531,-73.999619,40.743408,4556160718686886
5F4AA9B20916345AC351C97560462593,1930758A96619861841B2DC4386C39CF,VTS,CSH,4.00,0.00,0.50,0.00,0.00,4.50,1,2013-01-13 19:54:00,2013-01-13 19:57:00,1,180,0.69,-73.973564,40.763557,-73.979134,40.766815,
3912AD44DFE94697FCB55BCA9A9827EA,D8EEC93CE3B0957B370FA99D07F9D148,VTS,CSH,7.00,0.00,0.50,0.00,0.00,7.50,1,2013-01-13 19:47:00,2013-01-13 19:54:00,1,420,1.43,-74.010384,40.720196,-74.013039,40.704983,
A2E65635B51F4A59C33BAC5C2515F5FD,D4901D468ECC645BE90656CA67E44944,VTS,CRD,9.00,0.00,0.50,0.00,0.00,9.50,1,2013-01-13 19:47:00,2013-01-13 19:56:00,1,540,2.20,-73.994476,40.734741,-73.984344,40.757324,377295619489736
8853EBAA8F2483A858AAB903B4C5DBF5,551AAACA6174EF737236902F9CFE50E8,VTS,CRD,7.00,0.00,0.50,1.25,0.00,8.75,1,2013-01-13 19:50asdf,2013-01-13 19:56asdf,1,360,1.32,-73.972969,40.793087,-73.952400,40.786491,4916370469257234
6FC85A1A4C9E9824D0D1A10532166A81,F83A6C49D423DA3266BB1268FCE4E568,VTS,CRD,6.50,0.00,0.50,1.00,0.00,8.00,1,2013-01-13 19:54:00,2013-01-13 19:59:00,1,300,1.21,0.000000,0.000000,0.000000,0.000000,4539632852776436
E9FF471F36A91031FE5B6D6228674089,3F28231E5DFA8A674AFF84F8A3051E72,VTS,CRD,12.50,0.00,0.50,1.00,0.00,14.00,1,2013-01-13 19:43:00,2013-01-13 19:57:00,1,840,2.92,-73.994499,40.750393,-73.962608,40.766956,4556870479116309
AAC26FD8FF0C03D8D1CC093A39489BE2,CA0D6019D8C38B1BCE8589772A86335D,VTS,CRD,9.00,0.00,0.50,1.00,0.00,10.50,1,2013-01-13 19:47:00,2013-01-13 19:56:00,2,540,2.29,-73.997360,40.741661,-73.981934,40.764915,4916764765468687
5FE70AD97EF4DEBAECCF058CBAC7A6D2,B26EC12D0843AD0C1C392082BB8DD550,VTS,CSH,5.00,0.50,0.50,0.00,0.00,6.00,1,2013-01-13 20:25:00,2013-01-13 20:30:00,1,300,0.86,-73.995087,40.734009,-74.000816,40.725922,
97CA4DA02FA5ADC0EC4E89ECF974514B,07670A8804BDD9A451D72346CC08213F,VTS,CSH,16.00,0.50,0.50,0.00,0.00,17.00,1,2013-01-13 20:15:00,2013-01-13 20:33:00,1,1080,4.29,-73.993050,40.732563,-73.959732,40.779785,
EB616B8EB4F3FD3A3DC578AEC0A73B8E,5FBB8BB5329B9E865727E4777F8CE91F,VTS,CSH,10.50,0.50,0.50,0.00,0.00,11.50,1,2013-01-13 20:24:00,2013-01-13 20:35:00,1,660,2.56,-73.989998,40.756138,-73.979996,40.788986,
