medallion,hack_license,vendor_id,payment_type,fare_amount,surcharge,mta_tax,tip_amount,tolls_amount,total_amount,rate_code,pickup_datetime,dropoff_datetime,passenger_count,trip_time_in_secs,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,credit_card
04EED1D5835E86F009C71129165A4761,71610DCE6F6EE451282030A55C5E6473,CMT,CRD,10.50,0.00,0.50,3.00,0.00,14.00,1,2013-01-27 15:23:14,2013-01-27 15:35:17,2,723,2.00,-73.963089,40.771713,-73.982285,40.748276,4959144766471220
489C40F7D4000336CACE455E000C3EBF,A72CB97A3335259F4C3C423551F848CA,CMT,CRD,8.00,0.00,0.50,1.70,0.00,10.20,1,2013-01-27 13:14:09,2013-01-27 13:22:23,1,493,1.50,-73.979736,40.786064,-73.960251,40.778736,377971306947364
CD6A088A792463164A2D09D07F8AC995,3CAB912165263EBD98799CDBC53B6934,CMT,CRD,8.50,0.00,0.50,1.80,0.00,10.80,1,2013-01-27 15:26:41,2013-01-27 15:36:45,1,603,1.10,-73.970093,40.765041,-73.981949,40.773705,4532399828696448
BD4F81A140498209EEE9A7B78C162ACE,565F9E6EAEB95A9AD6E061500990FE68,CMT,CRD,8.00,0.00,0.50,1.00,0.00,9.50,1,2013-01-27 13:15:43,2013-01-27 13:23:05,1,442,1.90,-73.976585,40.751633,-73.999451,40.738869,4539243379314311
BD4F81A140498209EEE9A7B78C162ACE,565F9E6EAEB95A9AD6E061500990FE68,CMT,CRD,8.00,0.00,0.50,1.00,0.00,10.5,1,2013-01-27 13:15:43,2013-01-27 13:23:05,1,442,1.90,-73.976585,40.751633,-73.999451,40.738869,5258270235229157
A8B82B793AEAA586905D1E3194CE1CA7,1A52B6DB0145BBD4F9D0E35C8A274C56,CMT,CRD,8.00,0.00,0.50,2.00,0.00,10.50,1,2013-01-27 13:15:26,2013-01-27 13:22:30,1,423,1.50,-73.958160,40.815353,-73.943253,40.831203,4532107691265823
9B0CDE8FEA04D65DCBBCF695EDAFF9B8,47F69CE347FD26683AFCAA79B9A28B35,CMT,CRD,6.50,0.00,0.50,1.00,0.00,8.00,1,2013-01-27 13:16:36,2013-01-27 13:22:37,2,361,1.30,-73.982056,40.773621,-73.979332,40.789375,346534005824918
3A4ECCA1009F0DC2394AA1C8387A7A32,96092FD089DB5B6BEB32CDBE7D31BC30,CMT,CRD,9.00,0.00,0.50,1.50,0.00,11.00,1,2013-01-27 15:27:59,2013-01-27 15:37:08,3,548,1.90,-73.989296,40.776665,-73.962570,40.775826,4716664094502010
A0F0A088C9AA6DBBD17F0E7E1E6D3090,0DFDAE76662F26D9307A071F6A857803,CMT,CRD,7.50,0.00,0.50,2.00,0.00,10.00,1,2013-01-27 13:15:08,2013-01-27 13:23:44,3,516,1.00,-73.981728,40.764633,-73.965988,40.762516,1800603335369659
B47AAE3CD8550DFD79CF136DA824500E,B183E3B690C87FE9E7EF11D6F067924A,CMT,CRD,9.50,0.00,0.50,3.00,0.00,13.00,1,2013-01-27 15:28:31,2013-01-27 15:36:55,1,504,2.20,-73.965401,40.795330,-73.939209,40.810951,4486860426873180
0E65A07109BAD9A753E1238B6FE20543,AD5571177908BD034DE37AE2EFF31241,CMT,CRD,7.50,0.00,0.50,2.00,0.00,10.00,1,2013-01-27 15:27:57,2013-01-27 15:37:29,1,571,0.80,-73.961411,40.768303,-73.967682,40.760212,377516828404442
AE5823D849CD24ED19AC5F77B55D4122,0D5414B8519FBCBF6966013E012D16A9,CMT,CRD,29.50,0.00,0.50,6.95,4.80,41.75,1,2013-01-27 15:24:53,2013-01-27 15:45:56,1,1262,10.30,-73.973450,40.750286,-73.872307,40.774632,4556990182218018
6B1A087FFAF966E98E11840D48319A64,F8C205E5BC82B119D0CA1E2A91259B0C,CMT,CRD,15.50,0.00,0.50,2.00,0.00,18.00,1,2013-01-27 13:13:24,2013-01-27 13:30:56,2,1051,3.70,-73.999870,40.762844,-73.958893,40.783371,373377387779599
582D542D896A38848AB38389BA653345,3EFE7767E121746F3183F2B88E5F0170,CMT,CRD,11.50,0.00,0.50,2.00,0.00,14.00,1,2013-01-26 19:54:52,2013-01-26 20:11:48,1,1015,1.50,-73.999359,40.739758,-73.979965,40.734917,4929818390510126
6268D067305E1473B60BF3A9C4ABBE2B,6B69F5AD53720F7B05C80D7068B1EB26,CMT,CRD,6.00,0.50,0.50,2.00,0.00,9.00,1,2013-01-26 20:05:05,2013-01-26 20:12:04,2,418,0.80,-74.001152,40.731907,-73.989182,40.730942,4556128317733623
C67B200F3826C04F01629C4D98E1AF01,92942E8EF70F2AF887861CCAC311287D,CMT,CRD,11.50,0.00,0.50,2.40,0.00,14.40,1,2013-01-26 19:55:47,2013-01-26 20:11:51,2,964,1.70,-73.973717,40.750629,-73.987686,40.765629,4556445655562103
FAE1370A694D0621FAE1E62FAFD64080,22133BD8EC624A82457E34D5A5A183BB,CMT,CRD,10.00,0.50,0.50,1.50,0.00,12.50,1,2013-01-26 20:00:35,2013-01-26 20:12:30,2,715,2.10,-73.988617,40.726971,-73.979294,40.752106,4539613593734439
D524C6F2D9E024F112AF5332B96C4836,FAF2D488AE261DCC5CFEC65B0F1FF741,CMT,CRD,7.00,0.50,0.50,1.60,0.00,9.60,1,2013-01-26 20:04:28,2013-01-26 20:12:39,1,490,0.80,-73.999344,40.734016,-73.989037,40.737373,4486027983027317
87EE5A8CE5631B26E6E204DF48AC63A3,26C5EE01E3F3D24D53F910E8D566EEC1,CMT,CRD,6.00,0.50,0.50,1.40,0.00,8.40,1,2013-01-26 20:07:02,2013-01-26 20:14:12,1,429,1.00,-73.987213,40.739620,-73.995285,40.728447,4556504631365922
B0FD4B20C1C3F4965385CB7036862A0C,61FAC77EC0E653AE2F29DA8C2D7C8D10,CMT,CRD,22.50,0.00,0.50,4.00,0.00,27.00,1,2013-01-26 19:51:30,2013-01-26 20:14:53,2,1403,6.40,-73.948586,40.782436,-73.993752,40.720390,371860279109712
CF69ECC68D557DD84E5C8271AE3A3723,F4D0B03C6130BDC0346AFE43A9E4DB4C,CMT,CRD,21.50,0.00,0.50,4.00,0.00,26.00,1,2013-01-26 19:47:52,2013-01-26 20:15:04,2,1631,5.80,-73.921600,40.743729,-73.992378,40.719990,376895409756573
FAA7ABCB74585969B8A5FBDF75AD59E9,8992ECFE72103DD0DC2165D9E3CF8DFC,CMT,CRD,11.50,0.50,0.50,1.50,0.00,14.00,1,2013-01-26 20:03:11,2013-01-26 20:15:22,1,730,2.70,-73.987465,40.756023,-73.958313,40.772781,4929433076353179
10687B2FB17ACDE3CDE75BA1CF9D0116,CC687ABBD23B721282CC954171514AFA,CMT,CRD,9.00,0.50,0.50,2.00,0.00,12.00,1,2013-01-26 20:03:59,2013-01-26 20:15:27,1,687,1.60,-73.972160,40.753258,-73.992310,40.753956,4929581703728351
34B82317E4E97EAD398A58DFDC712713,390B21BCEE1B2BEEB1B9993CA8E04A24,CMT,CRD,6.00,0.50,0.50,0.90,0.00,7.90,1,2013-01-26 20:09:14,2013-01-26 20:15:43,1,389,0.80,-73.981056,40.738010,-73.989868,40.729900,4556269749486123
02C07FB6B35EFD8A44E33F4400E30731,2F4B570FCEA29317A57B8B93153D5AB2,CMT,CRD,15.50,0.50,0.50,3.30,0.00,19.80,1,2013-01-26 19:56:48,2013-01-26 20:15:28,1,1120,3.20,-73.987808,40.728802,-73.961464,40.716328,5231499812157141
F3236C2BB53B2DDB6EA9438A0AD56A67,7EE894AD2A2B44C70550546A3AE5EFD6,CMT,CRD,6.50,0.50,0.50,1.50,0.00,9.00,1,2013-01-26 20:09asdf,2013-01-26 20:15:43.000,1,402,0.90,-73.980827,40.744381,-73.979492,40.735371,5322323519470724
F3236C2BB53B2DDB6EA9438A0AD56A67,7EE894AD2A2B44C70550546A3AE5EFD6,CMT,CRD,6.50,0.50,0.50,1.50,0.00,10.0,1,2013-01-26 20:09asdf,2013-01-26 20:15:43.000,1,402,0.90,-73.980827,40.744381,-73.979492,40.735371,5424039317572233
A2F4FD16DADD7CBEA65E27494CFCACA0,35F6E41DD18A2FDEFB9A3A9A71EE1FF3,CMT,CRD,6.50,0.50,0.50,0.77,0.00,8.27,1,2013-01-26 20:08:07,2013-01-26 20:15:39,1,452,0.60,-73.999352,40.738583,-73.989090,40.734219,5304273083733159
E71CDEFCB364DA0D385629612EE30642,C7259B75B62CB850082BDEB4149DC075,CMT,CRD,9.00,0.50,0.50,2.50,0.00,12.50,1,2013-01-26 20:06:31,2013-01-26 20:15:49,1,558,1.70,-73.963104,40.762012,-73.986938,40.761192,4532069554070155
6618FCF716DDD1910738D8EAB3434489,6668D3ED42DDF880C3C10D08218A724B,CMT,CRD,10.50,0.50,0.50,2.30,0.00,13.80,1,2013-01-26 20:02:50,2013-01-26 20:16:07,2,796,2.10,-73.984001,40.769779,-73.986687,40.744942,342598182840793
035A476B16AC290DBBDD6296ADDAA0B1,A46B65C61A804C53F4784441BC2CAE13,CMT,CRD,9.50,0.50,0.50,1.50,0.00,12.00,1,2013-01-26 20:05:44,2013-01-26 20:16:04,1,620,2.30,-73.994133,40.745487,-73.968880,40.754826,4486604684244563
B37025B6B18194320D6F3F110DAAA3BA,AF7A6F281C49F6DF2E87010ABC17827F,CMT,CRD,11.50,0.50,0.50,1.25,0.00,13.75,1,2013-01-26 20:02:41,2013-01-26 20:16:30,1,829,2.60,-73.974350,40.758411,-73.997498,40.735977,1800342236422495
724234455BC359EE07C8D7442F2A3E5D,0E45B9F63DE469D7042A0A1AF7A67164,CMT,CRD,26.50,0.00,0.50,1.00,0.00,28.00,1,2013-01-26 19:47:00,2013-01-26 20:16:36,1,1777,7.00,-73.950287,40.786613,-74.001755,40.724670,5197810162840957
3FB36A53A3040065761792028F85C1B3,DF4D326B4E1BEF1BD60B30693FB60B7C,CMT,CRD,12.00,0.50,0.50,1.00,0.00,14.00,1,2013-01-26 20:06:06,2013-01-26 20:16:28,1,622,3.20,-73.957787,40.768784,-73.977516,40.734161,4486199905628769
267E6982B6F4E2BF573813090858C4E1,EAA6674B50A0B220EFEFB629F4166C88,CMT,CRD,7.50,0.50,0.50,1.00,0.00,9.50,1,2013-01-26 20:11:11,2013-01-26 20:16:35,1,323,1.90,-73.973312,40.750793,-73.956116,40.775913,5575628357022112
B9AAC9599A308D822262080AEA1D44B9,9DD19B9E3E563157BD77C8C77CB76C27,CMT,CRD,31.50,0.00,0.50,6.00,0.00,38.00,1,2013-01-26 19:51:29,2013-01-26 20:16:28,1,1499,9.90,-73.999916,40.730370,-73.914146,40.774841,4556212604840224
0D1C8DE141614ABD438E16654F6657E8,EB556D405CF29CF007D16625EA3F57A0,CMT,CRD,8.50,0.50,0.50,2.85,0.00,12.35,1,2013-01-26 20:06:32,2013-01-26 20:16:52,1,620,1.50,-74.000008,40.717346,-73.982613,40.727253,
3CDA5EDA28622E264E004D4A51A2B9A8,9605BC29F3C4DCCB5E855F2A499FE905,CMT,CRD,59.00,1.00,0.50,15.12,0.00,75.62,1,2013-01-26 19:45:24,2013-01-26 20:19:39,2,2054,22.20,-73.782890,40.648533,-73.991913,40.659378,347420742054838
52F95DFCA283A816513DA6E4D7177909,6BCF88CB160C976DE5ABE87D77C62921,CMT,CRD,6.50,0.50,0.50,1.50,0.00,9.00,1,2013-01-26 20:12:39,2013-01-26 20:19:41,2,422,0.90,-73.975952,40.764648,-73.981895,40.768005,4147530027934357
A2C3B44AE612B3DBE99E1181A7F89AE9,67BD69F5232F556008C2FB2386333E75,CMT,CRD,3.50,0.50,0.50,1.00,0.00,5.50,1,2013-01-26 20:18:18,2013-01-26 20:20:19,1,121,0.40,-73.983238,40.722046,-73.985992,40.726440,4532861118262975
DE3DDB266249D86045596DA109A7A77C,C2878D83A92C253354DF5BFE446B72E8,CMT,CRD,8.50,0.00,0.50,1.80,0.00,10.80,1,2013-01-27 17:20:30,2013-01-27 17:29:31,1,541,1.70,-73.996201,40.737106,-73.978157,40.751598,4024007147002694
C51941935A8CA98C77FC855A195EC341,367BACA1C7BA1E797EB89971AE37E05D,CMT,CRD,8.00,0.00,0.50,1.50,0.00,10.00,1,2013-01-27 17:22:04,2013-01-27 17:30:26,1,502,1.70,-73.973892,40.764793,-73.954216,40.778309,5165610183934534
B395FD78CE1C5433FF5AC2CBC53D7512,AD15DFFF915CBD3C5E798BF61E496BFF,CMT,CRD,7.00,0.00,0.50,1.00,0.00,8.50,1,2013-01-27 17:23:20,2013-01-27 17:30:59,1,459,1.10,-73.986038,40.748520,-73.996254,40.755905,371050919666376
F6D8725EF75F3CECE3703B6522FBCD8F,D334C9EB131B3966A37A31890CA4DA0D,CMT,CRD,6.50,0.00,0.50,1.40,0.00,8.40,1,2013-01-27 17:25:18,2013-01-27 17:30:53,1,334,1.20,-73.966469,40.793308,-73.952850,40.791470,5453818135750392
939D5E5E9555C02F0DB5B4B4F2D6BCBC,D2AB88F7722F529DA3B339F33C76F75F,CMT,CRD,8.00,0.00,0.50,1.20,0.00,9.70,1,2013-01-27 12:02:53,2013-01-27 12:10:10,1,437,1.60,-73.963852,40.768581,-73.973846,40.779270,378447139124405
D647D82A8DB7E741EFE115A29CA74322,118211E2BCBEDEE9BDAC192FADC671CB,CMT,CRD,8.50,1.00,0.50,1.00,0.00,11.00,1,2013-01-27 17:21:34,2013-01-27 17:32:00,1,626,1.20,-73.979736,40.771214,-73.962189,40.763714,4556594295838090
95E0930AFA0EDD89C407E9042A18BB89,E25AB20AF801BF002799455F99C974F7,CMT,CRD,5.50,0.00,0.50,1.20,0.00,7.20,1,2013-01-27 17:26:37,2013-01-27 17:31:47,1,309,0.70,-73.990715,40.739510,-73.988861,40.732025,2100103772154354
34B82317E4E97EAD398A58DFDC712713,662B9CD9DFF1FAC24921B7026B3D3E2F,CMT,CRD,8.00,0.00,0.50,1.70,0.00,10.20,1,2013-01-27 12:03:13.000,2013-01-27 12:10:55.000,1,461,1.60,-73.947044,40.787987,-73.962250,40.798172,5246002205174013
825332C12CFF47C76E5E085E096F9205,033FC9DD289FCD7B03E9AEC9BA8362DD,CMT,CRD,6.50,0.00,0.50,1.00,0.00,8.00,1,2013-01-27 17:25:51,2013-01-27 17:32:30,1,399,1.20,-73.971855,40.759983,-73.985077,40.752972,5489389771602915
8C68909B973BA97C3EFA4E9FB274D77B,4041E334BC9D35F6677B26D98B08F1BA,CMT,CRD,10.50,1.00,0.50,2.40,0.00,14.40,1,2013-01-27 17:21:24,2013-01-27 17:32:29,1,665,2.60,-74.002258,40.755627,-74.006172,40.723530,6011277451731861
9032352777A85E4AC67BE6FB57B84A03,08CF43870FE2C192B8F28688D79FD5E7,CMT,CRD,10.00,0.00,0.50,2.10,0.00,12.60,1,2013-01-27 17:22:10,2013-01-27 17:32:41,1,631,2.60,-74.008263,40.714622,-73.992889,40.747688,4486267489351007
11851D25F82C28380938937F8EEAAC3E,EFFC5BF445DB0C5B147E54FEE8AB1BDA,CMT,CRD,10.50,0.00,0.50,2.75,0.00,13.75,1,2013-01-27 17:24:20,2013-01-27 17:32:41,1,501,2.80,-73.915749,40.765701,-73.870979,40.774040,4185903010194144
EA43182AF13720393941C0C336B3DEBD,C594825E4DD49D595587A9AF86E1BE99,CMT,CRD,7.50,0.00,0.50,2.00,0.00,10.00,1,2013-01-27 17:25:19,2013-01-27 17:33:11,2,472,1.30,-73.981285,40.780689,-73.982346,40.772537,2100672178755113
61B5D857D95EF6F7BA1EF7CCED852D3D,0159675487A4254A8AE9FBFF7BFAB558,CMT,CRD,6.00,0.00,0.50,1.30,0.00,7.80,1,2013-01-27 12:05:30,2013-01-27 12:11:29,1,358,1.00,-73.993355,40.724602,-74.003632,40.733051,4539536450963264
55E5A82710E4DB01BF411105F6EDEB7A,4B67AD57FF97494C3783391147D090C6,CMT,CRD,11.00,0.00,0.50,2.30,0.00,13.80,1,2013-01-27 12:01:48,2013-01-27 12:14:28,1,760,2.60,-73.973488,40.755203,-74.003029,40.734932,4716601693123764
50C7D3D28B82D56354617B5181ED7348,8AB75E7573DA786951DC80CD4E4C655C,CMT,CRD,16.00,0.50,0.50,3.40,0.00,20.40,1,2013-01-27 05:05:18,2013-01-27 05:23:16,2,1077,4.10,-73.961723,40.713142,-73.911285,40.694454,4024007142918316
1543BFB026744116C66B21BE94E9B41B,BBB88FB73409CC245BCEFA09A7DCE0D8,CMT,CRD,12.00,0.00,0.50,2.50,0.00,15.00,1,2013-01-27 17:24:50,2013-01-27 17:42:06,1,1035,1.40,-73.959488,40.767441,-73.972939,40.748631,5220236172664628
FC5CF523B57833CB065312E7B955D7DC,670ED29C74784A572B5B48A382ACE5A9,CMT,CRD,15.00,0.00,0.50,3.10,0.00,18.60,1,2013-01-27 17:24:34,2013-01-27 17:42:12,1,1058,3.60,-73.953850,40.775257,-73.970169,40.762600,378788341306391
44A9317ED200E7C828576AEAC723767B,B95DB75CE0C94FD2A76A489BCC4B9DAE,CMT,CRD,13.50,0.00,0.50,2.80,0.00,16.80,1,2013-01-27 17:25:36,2013-01-27 17:42:53,1,1037,2.80,-73.995483,40.764702,-73.957321,40.768387,5584123830453042
44A9317ED200E7C828576AEAC723767B,B95DB75CE0C94FD2A76A489BCC4B9DAE,CMT,CRD,13.50,0.00,0.50,2.80,0.00,17.8,1,2013-01-27 17:25:36,2013-01-27 17:42:53,1,1037,2.80,-73.995483,40.764702,-73.957321,40.768387,5500572078000926
79E69406883C0960EFE8D69E32A69B71,47D457AFF05CC1F71D35AA8C772F9121,CMT,CRD,17.50,0.00,0.50,3.60,0.00,21.60,1,2013-01-27 17:24:30,2013-01-27 17:42:51,1,1101,4.70,-73.981552,40.746990,-73.969368,40.800285,4916736960725699
0B5D05352D0036C5FCC7AB657048314D,91D3E6030D92D4185BC80C71F6F73300,CMT,CRD,25.50,0.00,0.50,1.00,0.00,27.00,1,2013-01-27 17:26:21,2013-01-27 17:58:14,1,1912,7.00,-73.984398,40.748383,-73.959579,40.688927,4308048798277943
DA916097437B6E995DECCAD5E92DA0D6,B3B9999656B6DB5DC56D951A0D595E02,CMT,CRD,9.50,0.50,0.50,2.10,0.00,12.60,1,2013-01-27 02:09:48,2013-01-27 02:20:57,1,668,1.90,-73.967072,40.756748,-73.991257,40.750294,4556068997169237
BCEB7A1BE3A67B9B4090021479817DB3,080F9FB6A5A0E79E13782A2200622449,CMT,CRD,11.50,0.50,0.50,2.50,0.00,15.00,1,2013-01-27 03:53:11,2013-01-27 04:02:48,2,576,3.50,-74.004494,40.719379,-73.979134,40.761539,4556413096821470
1543BFB026744116C66B21BE94E9B41B,07A4A27F27EB9129202DAED3454D6262,CMT,CRD,13.00,0.50,0.50,2.80,0.00,16.80,1,2013-01-27 02:10:47,2013-01-27 02:20:51,1,604,3.60,-73.999275,40.744095,-73.967148,40.790241,4916137566094939
459F5F350D0DCE1DC6BD21189F6B1CFD,54BE8B67B3EC810E62E126B9230AD668,CMT,CRD,7.50,0.00,0.50,1.60,0.00,9.60,1,2013-01-27 09:53:33,2013-01-27 09:58:53,1,319,1.90,-74.003975,40.725903,-73.990860,40.750187,4539183466766975
D1BB509FF3F844FF25F37BB4B736514C,E334DA9AA6BB7EEA81A5C2EB49D468B0,CMT,CRD,7.50,0.00,0.50,1.60,0.00,9.60,1,2013-01-27 09:50:27,2013-01-27 09:59:02,2,514,1.40,-73.977989,40.748234,-74.001106,40.756321,
6C0AF5938B8368F9B033F9B705F8026B,1C1202FF2BA3E58BFBEAFC9781E059F2,CMT,CRD,10.00,0.00,0.50,2.62,0.00,13.12,1,2013-01-27 17:22:15,2013-01-27 17:31:17,1,541,2.50,-73.946251,40.777252,-73.971031,40.751404,4024007133370014
E90134322479C5C01D82226C11425CD0,3B098C70E96E032ECB2E2B40FE19468C,CMT,CRD,8.00,0.00,0.50,1.50,0.00,10.00,1,2013-01-27 12:01:45,2013-01-27 12:10:33,1,528,1.70,-73.992363,40.730495,-73.991058,40.749180,4486667107697659
22CD971B4E1D4B5D82B129D0232648AB,38CC05DF737B4B9354C793F217DF7323,CMT,CRD,7.50,0.00,0.50,1.00,0.00,9.00,1,2013-01-27 17:23:05,2013-01-27 17:31:13,1,487,1.30,-73.992355,40.734470,-74.000198,40.747658,5142178094488535
2D67CC7101295B024CF18D8FC5F701E2,012C2E55A60A0AF6C9F63E1960C46B19,CMT,CRD,9.00,0.00,0.50,2.37,0.00,11.87,1,2013-01-27 17:23:45,2013-01-27 17:32:23,1,517,2.30,-73.977539,40.753689,-73.987053,40.729439,4539738587713535
DD66CA45C9B78ABC2FF0FD8B25436E07,8F55946379494FD318545759C8E7A834,CMT,CRD,10.50,0.00,0.50,1.00,0.00,12.00,1,2013-01-27 17:21:55,2013-01-27 17:32:25,1,629,2.30,-74.007530,40.741867,-74.017197,40.709419,4024007110226742
48F2178AD2D2E6CADE5B52BE36B3EC04,D3BE9F95B3AF36E6B9DF1C8C17671846,CMT,CRD,7.00,0.00,0.50,1.00,0.00,8.50,1,2013-01-27 17:26:14,2013-01-27 17:32:49,1,394,1.40,-73.979507,40.754120,-73.981110,40.740425,5488267752852918
FD487D4BE7A6709FF796C7A6DFF3E7B0,F879798C97EE20CA7A91387668C9C9BC,CMT,CRD,8.00,0.00,0.50,1.70,0.00,10.20,1,2013-01-27 17:22:24,2013-01-27 17:32:24,1,599,1.20,-73.994934,40.750099,-73.988144,40.743290,4539164154644609
DE6DB6AE35E6A59F18934C51762661D5,DAB2658E3A6C0685B2CF703ED214B2AE,CMT,CRD,5.00,0.00,0.50,1.10,0.00,6.60,1,2013-01-27 12:08:49,2013-01-27 12:11:13,1,143,1.00,-73.980209,40.748760,-73.972359,40.762745,4539201768867117
E826C50A5E8428EA9DF8030B573FF3D4,7A82A5CBBD38FB9C7E98E19A4F7B4DA4,CMT,CRD,14.50,0.00,0.50,3.00,0.00,18.00,1,2013-01-27 17:24:33,2013-01-27 17:40:22,1,949,4.00,-73.989319,40.739620,-73.971741,40.785378,344434794488730
4802A2C85AB0903596B94FE1288B1BC0,C61536469E1B48ECAC09D83D1EDE2F3E,CMT,CRD,13.00,0.00,0.50,2.70,0.00,16.20,1,2013-01-27 12:00:23,2013-01-27 12:14:29,1,846,3.40,-73.977844,40.778866,-73.983879,40.740932,4716725837737872
4802A2C85AB0903596B94FE1288B1BC0,C61536469E1B48ECAC09D83D1EDE2F3E,CMT,CRD,13.00,0.00,0.50,2.70,0.00,17.2,1,2013-01-27 12:00:23,2013-01-27 12:14:29,1,846,3.40,-73.977844,40.778866,-73.983879,40.740932,4895199529446585
E90134322479C5C01D82226C11425CD0,3B098C70E96E032ECB2E2B40FE19468C,CMT,CRD,4.50,0.50,0.50,1.10,0.00,6.60,1,2013-01-27 05:20:48,2013-01-27 05:23:55,1,186,0.70,-73.988976,40.724377,-73.981506,40.720692,4746269429914338
6594258F39484190500264AAAB21DD68,BF1CDB1EBDE78EF64856F7F5F844B49C,CMT,CRD,11.50,0.00,0.50,3.00,0.00,15.00,1,2013-01-27 17:26:17,2013-01-27 17:40:50,1,873,2.10,-74.000313,40.717617,-74.002235,40.739716,4716230089397707
788A59F7A9694116D4608D17AEFDAEC9,DA8EFBA01D5733FB2D7856DDF4026DD5,CMT,CRD,10.50,0.50,0.50,3.45,0.00,14.95,1,2013-01-26 19:57:09,2013-01-26 20:10:28,1,798,2.20,-73.967033,40.758511,-73.992790,40.755596,4716732824569235
C80044CDE84D24CDCE7EB214E7811938,25BF66BFF61D2851356E559EE5EF0204,CMT,CRD,20.50,0.00,0.50,3.50,0.00,24.50,1,2013-01-26 19:50:58,2013-01-26 20:11:14,1,1216,5.60,-73.947105,40.775776,-73.991714,40.726036,4539297046887471
EA5AA542E661E3DCA397416C41B386B4,A29616A51396B49527D4ECE656AB3F28,CMT,CRD,8.50,0.50,0.50,1.90,0.00,11.40,1,2013-01-26 20:03:27,2013-01-26 20:11:20,2,472,2.00,-73.982697,40.739258,-73.974449,40.761562,4929361254668862
336E7234B5A3C7701DEC781DD9153CD3,114929005EC2DE8EBBFA1566445F50B1,CMT,CRD,15.50,0.00,0.50,2.00,0.00,18.00,1,2013-01-26 19:54:47,2013-01-26 20:11:25,1,997,4.60,-73.990990,40.765911,-73.936356,40.794621,4537009495392420
6313981A42D04D5FD6B8653BBD49D036,8563C459B3B0AD353D9989FFB65A90D0,CMT,CRD,6.50,0.50,0.50,1.00,0.00,8.50,1,2013-01-26 20:04:34,2013-01-26 20:11:46,1,432,1.10,-74.002914,40.733917,-74.008652,40.722946,370328902621512
38DBFA660879533C53600408199AA89E,90EC1E006C49A99FB0905D2F25648AD8,CMT,CRD,12.00,0.50,0.50,2.60,0.00,15.60,1,2013-01-26 19:54:16,2013-01-26 20:11:51,1,1055,1.90,-73.992409,40.713261,-74.004807,40.721401,4929133544240319
E8950C1BF2CE598E95DE0CA5C89FA4BA,8DF89D8117B0CB6B539B2B260378C006,CMT,CRD,8.50,0.50,0.50,1.90,0.00,11.40,1,2013-01-26 20:03:42,2013-01-26 20:11:59,1,496,1.80,-74.014435,40.718288,-74.006180,40.737759,5134906972987891
0E315925B129AADF0640C144F2E12676,916400F049C41A9C1C927F5EE0CDDD84,CMT,CRD,29.00,0.00,0.50,8.85,0.00,38.35,1,2013-01-26 19:40:31,2013-01-26 20:12:06,1,1895,8.20,-73.967995,40.802425,-73.992287,40.722103,5500524431552473
C1DF399EA2F262B432834349F4A8DE65,86DAF9856689F08237139079842A8BC9,CMT,CRD,18.50,0.00,0.50,3.00,0.00,22.00,1,2013-01-26 19:50:01,2013-01-26 20:12:00,4,1318,4.30,-74.008392,40.720100,-73.983482,40.741524,5252137224916696
F23C9F9D405D742185C49BCC0214D6BE,DF9700A98E5AA89F595600F33C89E08E,CMT,CRD,10.00,0.50,0.50,2.20,0.00,13.20,1,2013-01-26 20:03:16,2013-01-26 20:11:46,1,510,2.80,-73.961555,40.760307,-73.935654,40.795696,4532535172769279
3461F0C844CCE0E649855083A5200F10,AADFBC30D5318F464E57396A354B4586,CMT,CRD,5.00,0.50,0.50,1.00,0.00,7.00,1,2013-01-26 20:08:35,2013-01-26 20:11:57,1,201,0.80,-73.986420,40.762287,-73.978348,40.773140,4556804187347476
FB28D05B692FA018CA62B5BC82B6D2DF,80377E4C7635BE66F2D365F179236066,CMT,CRD,10.50,0.50,0.50,2.00,0.00,13.50,1,2013-01-26 20:01:06,2013-01-26 20:12:35,1,688,2.50,-73.982002,40.774670,-74.002724,40.744476,4539814840126367
BF2C998B6D0513E13867EE1BF28A670F,66AFC09F9F20FFB46D680E9451A7F507,CMT,CRD,8.00,0.00,0.50,1.70,0.00,10.20,1,2013-01-26 20:07:19,2013-01-26 20:15:00,1,461,1.80,-73.985435,40.768745,-74.003067,40.747341,347517832738004
BF2C998B6D0513E13867EE1BF28A670F,66AFC09F9F20FFB46D680E9451A7F507,CMT,CRD,8.00,0.00,0.50,1.70,0.00,11.2,1,2013-01-26 20:07:19,2013-01-26 20:15:00,1,461,1.80,-73.985435,40.768745,-74.003067,40.747341,370543930442216
88A930218D57D7D8D4F8630DCE9CEDAD,DDEE15C6639A8088744FBF7651E4712A,CMT,CRD,11.00,0.50,0.50,2.40,0.00,14.40,1,2013-01-26 20:00:56,2013-01-26 20:14:58,1,841,2.10,-73.997421,40.719360,-73.990944,40.744949,5157593361264488
D83519B044B750F146A3A349197C80AA,321DDAF4C11879A55D71E254A3CCFFA5,CMT,CRD,7.00,0.00,0.50,1.50,0.00,9.00,1,2013-01-27 12:02:51,2013-01-27 12:10:32,2,461,1.20,-73.983414,40.748970,-74.000732,40.757626,4539159207010832
